game_date,inning,outs_when_up,pitch_number,pitch_name,p_throws,description,events,launch_speed,launch_angle,hit_distance_sc,launch_speed_angle,zone,release_speed,release_spin_rate
2024-08-12,1,0,2,Changeup,L,ball,,NA,NA,NA,NA,3,86.7,2126
2024-08-12,8,2,5,4-Seam Fastball,R,hit_into_play,single,89.9,3,60,2,9,96,2363
2024-08-12,1,0,1,Curveball,L,called_strike,,NA,NA,NA,NA,6,73.5,2502
2024-08-12,6,1,2,Split-Finger,R,ball,,NA,NA,NA,NA,13,84.6,1653
2024-08-12,8,2,4,Changeup,R,ball,,NA,NA,NA,NA,13,92,1841
2024-08-12,8,2,3,Cutter,R,ball,,NA,NA,NA,NA,14,91.9,2581
2024-08-12,6,1,1,Sinker,R,called_strike,,NA,NA,NA,NA,6,90.9,2212
2024-08-12,8,2,2,4-Seam Fastball,R,called_strike,,NA,NA,NA,NA,9,95.8,2381
2024-08-12,8,2,1,4-Seam Fastball,R,called_strike,,NA,NA,NA,NA,9,95.9,2423
2024-08-11,3,2,4,Sinker,L,hit_into_play,single,88.8,17,223,4,8,92.5,2452
2024-08-11,3,2,3,Changeup,L,ball,,NA,NA,NA,NA,14,84.9,2235
2024-08-11,3,2,2,4-Seam Fastball,L,foul,,83.9,62,219,NA,1,92.5,2401
2024-08-11,3,2,1,Changeup,L,ball,,NA,NA,NA,NA,12,84.7,2163
2024-08-11,7,0,3,4-Seam Fastball,L,hit_into_play,home_run,108.4,37,374,6,6,91.3,2222
2024-08-11,1,1,3,4-Seam Fastball,L,hit_into_play,single,77.3,21,225,4,9,92.7,2344
2024-08-11,7,0,2,Slider,L,ball,,NA,NA,NA,NA,13,83.5,2706
2024-08-11,1,1,2,4-Seam Fastball,L,called_strike,,NA,NA,NA,NA,7,92.8,2271
2024-08-11,1,1,1,4-Seam Fastball,L,ball,,NA,NA,NA,NA,14,92.8,2334
2024-08-11,7,0,1,Sinker,L,ball,,NA,NA,NA,NA,14,92.1,2122
2024-08-10,3,1,4,Changeup,L,hit_into_play,grounded_into_double_play,77.7,-8,9,2,14,81.4,1871
2024-08-10,3,1,3,4-Seam Fastball,L,ball,,NA,NA,NA,NA,13,92.1,2222
2024-08-10,3,0,6,Split-Finger,R,hit_into_play,single,82.4,22,258,4,8,87.9,1723
2024-08-10,3,1,2,4-Seam Fastball,L,foul,,87.1,64,204,NA,4,91.2,2161
2024-08-10,3,1,1,Changeup,L,called_strike,,NA,NA,NA,NA,9,81.2,1662
2024-08-10,3,0,5,4-Seam Fastball,R,ball,,NA,NA,NA,NA,14,97.1,2221
2024-08-10,3,0,4,Curveball,R,foul,,66.1,40,177,NA,11,77.8,1747
2024-08-10,3,0,3,4-Seam Fastball,R,called_strike,,NA,NA,NA,NA,2,95.3,2142
2024-08-10,3,0,2,Cutter,R,foul,,77.6,45,233,NA,6,92.9,2297
2024-08-10,3,0,1,Split-Finger,R,blocked_ball,,NA,NA,NA,NA,14,90.4,1658
2024-08-10,7,2,5,Sinker,R,called_strike,strikeout,NA,NA,NA,NA,6,93,2312
2024-08-10,7,2,4,Slider,R,swinging_strike,,NA,NA,NA,NA,14,82.7,2538
2024-08-10,7,2,3,Sinker,R,ball,,NA,NA,NA,NA,14,92.2,2283
2024-08-10,7,2,2,Slider,R,ball,,NA,NA,NA,NA,14,80.5,2592
2024-08-10,7,2,1,Slider,R,called_strike,,NA,NA,NA,NA,8,81.5,2510
2024-08-10,4,1,9,4-Seam Fastball,L,hit_into_play,double,101,18,251,5,13,96.9,2334
2024-08-10,4,1,8,4-Seam Fastball,L,foul,,85,63,205,NA,8,97.3,2289
2024-08-10,4,1,7,4-Seam Fastball,L,ball,,NA,NA,NA,NA,11,98.7,2337
2024-08-10,8,2,6,4-Seam Fastball,R,ball,walk,NA,NA,NA,NA,14,94.6,2391
2024-08-10,8,2,5,4-Seam Fastball,R,ball,,NA,NA,NA,NA,12,94,2424
2024-08-10,1,1,9,4-Seam Fastball,R,hit_into_play,single,81.4,28,291,3,13,98.3,2087
2024-08-10,4,1,6,Changeup,L,blocked_ball,,NA,NA,NA,NA,14,89.7,1913
2024-08-10,4,1,5,Changeup,L,blocked_ball,,NA,NA,NA,NA,14,90.7,2059
2024-08-10,1,1,8,4-Seam Fastball,R,foul,,NA,NA,NA,NA,1,96.7,2282
2024-08-10,8,2,4,Curveball,R,foul,,85.8,73,118,NA,4,82.9,2700
2024-08-10,1,1,7,Split-Finger,R,foul,,72.1,-36,3,NA,8,90,1649
2024-08-10,4,1,4,4-Seam Fastball,L,foul,,82.2,41,280,NA,2,97.3,2251
2024-08-10,8,2,3,4-Seam Fastball,R,foul,,73.7,45,214,NA,6,92.6,2329
2024-08-10,4,1,3,4-Seam Fastball,L,foul,,83.6,31,275,NA,6,99,2235
2024-08-10,1,1,6,Cutter,R,ball,,NA,NA,NA,NA,14,93.8,2323
2024-08-10,8,2,2,4-Seam Fastball,R,ball,,NA,NA,NA,NA,14,94,2383
2024-08-10,4,1,2,Changeup,L,foul,,69.9,-31,3,NA,8,90.2,2143
2024-08-10,1,1,5,Split-Finger,R,ball,,NA,NA,NA,NA,14,89.3,1720
2024-08-10,8,2,1,Curveball,R,ball,,NA,NA,NA,NA,14,85.9,2662
2024-08-10,4,1,1,4-Seam Fastball,L,foul,,81.3,-20,8,NA,13,97.6,2118
2024-08-10,1,1,4,4-Seam Fastball,R,foul,,78.2,59,201,NA,2,96.2,2098
2024-08-10,1,1,3,4-Seam Fastball,R,swinging_strike,,NA,NA,NA,NA,1,95.4,2181
2024-08-10,1,2,4,Curveball,L,swinging_strike,strikeout,NA,NA,NA,NA,13,77,2186
2024-08-10,1,1,2,Cutter,R,ball,,NA,NA,NA,NA,14,93.4,2299
2024-08-10,1,2,3,4-Seam Fastball,L,foul,,96.3,53,293,NA,2,91.3,2040
2024-08-10,1,1,1,4-Seam Fastball,R,foul,,92.8,33,288,NA,6,97.2,2229
2024-08-10,1,2,2,Changeup,L,swinging_strike,,NA,NA,NA,NA,9,82,1944
2024-08-10,1,2,1,4-Seam Fastball,L,ball,,NA,NA,NA,NA,13,90.7,2182
2024-08-10,5,1,6,Slider,R,ball,walk,NA,NA,NA,NA,14,81.5,2526
2024-08-10,5,1,5,Sinker,R,called_strike,,NA,NA,NA,NA,9,92.1,2300
2024-08-10,5,1,4,Slider,R,ball,,NA,NA,NA,NA,14,80.5,2416
2024-08-10,6,0,3,Cutter,R,hit_into_play,field_out,63,-77,0,2,9,90.4,2627
2024-08-10,5,1,3,Slider,R,ball,,NA,NA,NA,NA,14,82.1,2446
2024-08-10,6,0,2,Slider,R,ball,,NA,NA,NA,NA,14,82,2541
2024-08-10,5,1,2,Sinker,R,foul,,NA,NA,NA,NA,4,91.8,2192
2024-08-10,6,0,1,4-Seam Fastball,R,called_strike,,NA,NA,NA,NA,4,94.7,2389
2024-08-10,5,1,1,Slider,R,ball,,NA,NA,NA,NA,14,80.6,2459
2024-08-08,6,1,5,Cutter,L,hit_into_play,field_out,72.8,1,46,2,4,86.2,2384
2024-08-08,6,1,4,4-Seam Fastball,L,called_strike,,NA,NA,NA,NA,4,89.7,2172
2024-08-08,6,1,3,Changeup,L,ball,,NA,NA,NA,NA,13,79.9,1870
2024-08-08,6,1,2,Changeup,L,ball,,NA,NA,NA,NA,14,80.7,1963
2024-08-08,6,1,1,4-Seam Fastball,L,ball,,NA,NA,NA,NA,13,89.2,2276
2024-08-08,4,0,3,4-Seam Fastball,L,called_strike,strikeout,NA,NA,NA,NA,6,91.9,2281
2024-08-08,4,0,2,Cutter,L,called_strike,,NA,NA,NA,NA,5,87.4,2437
2024-08-08,4,0,1,Changeup,L,swinging_strike,,NA,NA,NA,NA,5,80.8,1950
2024-08-08,1,1,5,Changeup,L,swinging_strike,strikeout,NA,NA,NA,NA,14,78.9,1893
2024-08-08,1,1,4,Changeup,L,ball,,NA,NA,NA,NA,12,79.4,1760
2024-08-08,1,1,3,4-Seam Fastball,L,foul,,NA,NA,NA,NA,1,91.3,2194
2024-08-08,1,1,2,4-Seam Fastball,L,foul,,93.7,57,297,NA,5,89.6,2198
2024-08-08,8,1,2,Slider,R,hit_into_play,field_out,92.1,18,271,4,6,93.1,2271
2024-08-08,1,1,1,4-Seam Fastball,L,foul,,106.8,13,247,NA,11,89.8,2085
2024-08-08,8,1,1,Slider,R,blocked_ball,,NA,NA,NA,NA,14,93.3,2404
2024-08-07,3,0,5,4-Seam Fastball,R,hit_into_play,field_out,99.1,44,280,3,11,93,2300
2024-08-07,3,0,4,Changeup,R,blocked_ball,,NA,NA,NA,NA,13,86.8,1424
2024-08-07,3,0,3,Curveball,R,ball,,NA,NA,NA,NA,14,83.2,2684
2024-08-07,3,0,2,4-Seam Fastball,R,foul,,95.2,51,262,NA,4,92.7,2327
2024-08-07,3,0,7,4-Seam Fastball,R,hit_into_play,single,97.5,-3,27,2,9,92.7,2337
2024-08-07,3,0,6,4-Seam Fastball,R,ball,,NA,NA,NA,NA,14,93.1,2298
2024-08-07,3,0,1,Slider,R,called_strike,,NA,NA,NA,NA,7,87.7,2464
2024-08-07,3,0,5,Curveball,R,ball,,NA,NA,NA,NA,14,77,2365
2024-08-07,3,0,4,4-Seam Fastball,R,foul,,89.6,42,300,NA,2,92.9,2161
2024-08-07,3,0,3,4-Seam Fastball,R,foul,,75.3,26,224,NA,2,92.2,2160
2024-08-07,3,0,2,Slider,R,foul,,70.7,14,139,NA,5,82,2489
2024-08-07,3,0,1,4-Seam Fastball,R,called_strike,,NA,NA,NA,NA,8,91.8,2198
2024-08-07,1,2,10,Changeup,R,hit_into_play,single,82.7,15,171,4,8,86.9,1422
2024-08-07,1,1,6,Slider,R,ball,walk,NA,NA,NA,NA,14,81.2,2421
2024-08-07,1,1,5,4-Seam Fastball,R,ball,,NA,NA,NA,NA,12,92.8,2148
2024-08-07,1,2,9,Sinker,R,foul,,94.5,56,258,NA,8,92.6,2265
2024-08-07,1,2,8,4-Seam Fastball,R,ball,,NA,NA,NA,NA,1,92.2,2199
2024-08-07,1,1,4,4-Seam Fastball,R,foul,,95.2,26,303,NA,7,93.1,2238
2024-08-07,1,2,7,Changeup,R,foul,,96.3,1,48,NA,13,86.2,1479
2024-08-07,1,1,3,Slider,R,ball,,NA,NA,NA,NA,14,80.1,2519
2024-08-07,1,1,2,Slider,R,called_strike,,NA,NA,NA,NA,14,82.2,2505
2024-08-07,1,2,6,Sinker,R,ball,,NA,NA,NA,NA,14,92.3,2221
2024-08-07,1,2,5,Changeup,R,foul,,79.2,-28,4,NA,7,87.6,1458
2024-08-07,1,1,1,Curveball,R,blocked_ball,,NA,NA,NA,NA,14,75.6,2321
2024-08-07,1,2,4,Sweeper,R,ball,,NA,NA,NA,NA,14,83.2,2663
2024-08-07,1,2,3,Sinker,R,foul,,81.2,49,236,NA,6,92.9,2146
2024-08-07,1,2,2,Changeup,R,foul,,96,-5,21,NA,13,87.1,1392
2024-08-07,1,2,1,Sinker,R,foul,,70,47,194,NA,4,93,2288
2024-08-07,6,0,1,Sinker,R,hit_into_play,field_out,104.6,39,371,6,5,92.3,2299
2024-08-07,7,0,5,4-Seam Fastball,L,ball,walk,NA,NA,NA,NA,2,93,2157
2024-08-07,4,2,3,4-Seam Fastball,R,hit_into_play,single,108.3,9,149,4,5,96.3,2294
2024-08-07,7,0,4,4-Seam Fastball,L,ball,,NA,NA,NA,NA,11,92.4,2113
2024-08-07,7,0,3,4-Seam Fastball,L,ball,,NA,NA,NA,NA,11,92.2,2186
2024-08-07,4,2,2,4-Seam Fastball,R,ball,,NA,NA,NA,NA,14,95.9,2227
2024-08-07,7,0,2,4-Seam Fastball,L,called_strike,,NA,NA,NA,NA,4,91.1,2180
2024-08-07,5,0,2,Slider,R,hit_into_play,field_out,73.8,-13,10,2,9,85.4,2619
2024-08-07,4,2,1,Slider,R,ball,,NA,NA,NA,NA,14,84.8,2600
2024-08-07,5,0,1,Sinker,R,ball,,NA,NA,NA,NA,13,92.7,2049
2024-08-07,7,0,1,4-Seam Fastball,L,ball,,NA,NA,NA,NA,2,89.8,2013
2024-08-04,3,1,5,Slider,R,hit_into_play,single,96,18,265,4,6,85.8,2840
2024-08-04,3,1,4,4-Seam Fastball,R,ball,,NA,NA,NA,NA,12,97,2446
2024-08-04,3,1,3,Split-Finger,R,foul,,79,-31,5,NA,4,91.2,1460
2024-08-04,3,1,2,4-Seam Fastball,R,foul,,93.7,48,288,NA,5,97.4,2436
2024-08-04,3,1,1,4-Seam Fastball,R,called_strike,,NA,NA,NA,NA,6,96.5,2431
2024-08-04,1,0,6,Slider,R,swinging_strike,strikeout,NA,NA,NA,NA,14,86.5,2865
2024-08-04,1,0,5,Slider,R,called_strike,,NA,NA,NA,NA,14,85.4,2884
2024-08-04,1,0,4,Sinker,R,ball,,NA,NA,NA,NA,14,95,2519
2024-08-04,1,0,3,4-Seam Fastball,R,called_strike,,NA,NA,NA,NA,9,94.7,2414
2024-08-04,1,0,2,Slider,R,ball,,NA,NA,NA,NA,14,84.9,2686
2024-08-04,1,0,1,Slider,R,ball,,NA,NA,NA,NA,14,84.1,2813
2024-08-03,4,2,7,Slurve,R,swinging_strike,strikeout,NA,NA,NA,NA,14,85.1,2459
2024-08-03,4,2,6,Changeup,R,ball,,NA,NA,NA,NA,14,85.7,1820
2024-08-03,4,2,5,Changeup,R,foul,,77.4,0,43,NA,7,88.4,1600
2024-08-03,4,2,4,Slurve,R,ball,,NA,NA,NA,NA,14,86.3,2390
2024-08-03,4,2,3,Sinker,R,called_strike,,NA,NA,NA,NA,9,94.6,1970
2024-08-03,4,2,2,Slurve,R,called_strike,,NA,NA,NA,NA,14,83.6,2364
2024-08-03,4,2,1,Slurve,R,ball,,NA,NA,NA,NA,14,84.2,2489
2024-08-03,8,2,4,4-Seam Fastball,R,hit_into_play,single,104.4,13,229,4,7,95.7,2419
2024-08-03,8,2,3,4-Seam Fastball,R,ball,,NA,NA,NA,NA,11,97.6,2504
2024-08-03,8,2,2,4-Seam Fastball,R,ball,,NA,NA,NA,NA,11,97.9,2497
2024-08-03,8,2,1,Slider,R,called_strike,,NA,NA,NA,NA,8,86.5,2531
2024-08-03,1,1,2,Sinker,R,hit_into_play,home_run,102.5,31,426,6,11,94.2,2083
2024-08-03,1,1,1,Sinker,R,swinging_strike,,NA,NA,NA,NA,9,95.4,2053
2024-08-03,7,0,5,Slider,R,ball,walk,NA,NA,NA,NA,14,86.7,2580
2024-08-03,7,0,4,Slider,R,ball,,NA,NA,NA,NA,14,86.4,2519
2024-08-03,7,0,3,Slider,R,ball,,NA,NA,NA,NA,14,87.4,2421
2024-08-03,7,0,2,4-Seam Fastball,R,called_strike,,NA,NA,NA,NA,9,94.5,2205
2024-08-03,7,0,1,4-Seam Fastball,R,ball,,NA,NA,NA,NA,14,93.9,2035
2024-08-02,5,1,6,4-Seam Fastball,R,hit_into_play,single,110.6,10,222,5,6,94.1,2196
2024-08-02,5,1,5,Split-Finger,R,foul,,86,-4,20,NA,7,85.6,1397
2024-08-02,5,1,4,4-Seam Fastball,R,called_strike,,NA,NA,NA,NA,9,94.3,2200
2024-08-02,5,1,3,Slider,R,ball,,NA,NA,NA,NA,14,82.9,2159
2024-08-02,5,1,2,4-Seam Fastball,R,ball,,NA,NA,NA,NA,14,93.9,2282
2024-08-02,5,1,1,4-Seam Fastball,R,foul,,82,57,226,NA,4,94.6,2225
2024-08-02,3,2,5,Slider,R,ball,walk,NA,NA,NA,NA,13,81.7,2169
2024-08-02,3,2,4,Split-Finger,R,ball,,NA,NA,NA,NA,13,86.8,1661
2024-08-02,3,2,3,Sinker,R,ball,,NA,NA,NA,NA,13,92.7,2033
2024-08-02,3,2,2,4-Seam Fastball,R,foul,,83.2,55,237,NA,5,94.1,2244
2024-08-02,3,2,1,Slider,R,ball,,NA,NA,NA,NA,14,83.9,2221
2024-08-02,9,2,6,4-Seam Fastball,R,called_strike,strikeout,NA,NA,NA,NA,5,96.5,2523
2024-08-02,9,2,5,Slider,R,ball,,NA,NA,NA,NA,14,89.2,2228
2024-08-02,9,2,4,Slider,R,swinging_strike,,NA,NA,NA,NA,4,89.4,2305
2024-08-02,9,2,3,Slider,R,ball,,NA,NA,NA,NA,14,89.1,2238
2024-08-02,9,2,2,Slider,R,ball,,NA,NA,NA,NA,12,88.6,2316
2024-08-02,7,0,6,Knuckle Curve,L,swinging_strike,strikeout,NA,NA,NA,NA,13,85.2,2162
2024-08-02,9,2,1,4-Seam Fastball,R,called_strike,,NA,NA,NA,NA,4,96.6,2411
2024-08-02,7,0,5,Knuckle Curve,L,ball,,NA,NA,NA,NA,13,86.6,2094
2024-08-02,1,1,5,4-Seam Fastball,R,hit_into_play,home_run,117.5,28,477,6,8,95.3,2184
2024-08-02,7,0,4,Sinker,L,called_strike,,NA,NA,NA,NA,3,94,1916
2024-08-02,1,1,4,4-Seam Fastball,R,blocked_ball,,NA,NA,NA,NA,14,93.9,2345
2024-08-02,1,1,3,4-Seam Fastball,R,called_strike,,NA,NA,NA,NA,9,95.2,2444
2024-08-02,7,0,3,Sinker,L,called_strike,,NA,NA,NA,NA,7,93.7,1985
2024-08-02,7,0,2,Sinker,L,ball,,NA,NA,NA,NA,13,92.7,2045
2024-08-02,1,1,2,Slider,R,ball,,NA,NA,NA,NA,14,84.6,2346
2024-08-02,1,1,1,4-Seam Fastball,R,ball,,NA,NA,NA,NA,14,94.8,2302
2024-08-02,7,0,1,Knuckle Curve,L,ball,,NA,NA,NA,NA,13,86.4,1788
2024-07-31,5,2,5,Changeup,L,swinging_strike,strikeout,NA,NA,NA,NA,13,85.3,2145
2024-07-31,5,2,4,Changeup,L,swinging_strike,,NA,NA,NA,NA,14,84.5,2074
2024-07-31,5,2,3,Sinker,L,called_strike,,NA,NA,NA,NA,13,94.3,2251
2024-07-31,5,2,2,Sinker,L,ball,,NA,NA,NA,NA,13,94.6,2273
2024-07-31,5,2,1,Sinker,L,ball,,NA,NA,NA,NA,13,95.2,2262
2024-07-31,3,0,7,Changeup,L,swinging_strike,strikeout,NA,NA,NA,NA,5,84.2,1959
2024-07-31,3,0,6,Changeup,L,ball,,NA,NA,NA,NA,12,84.3,1947
2024-07-31,3,0,5,Sinker,L,foul,,87.2,76,129,NA,3,93.3,2062
2024-07-31,3,0,4,Changeup,L,foul,,66.7,26,147,NA,14,84.3,1752
2024-07-31,3,0,3,Changeup,L,ball,,NA,NA,NA,NA,14,84.4,1916
2024-07-31,3,0,2,Sinker,L,swinging_strike,,NA,NA,NA,NA,6,92.7,1997
2024-07-31,3,0,1,Changeup,L,swinging_strike,,NA,NA,NA,NA,14,82.8,1736
2024-07-31,1,2,4,Changeup,L,swinging_strike,strikeout,NA,NA,NA,NA,9,84.1,2016
2024-07-31,7,1,5,4-Seam Fastball,R,swinging_strike,strikeout,NA,NA,NA,NA,2,98.6,2330
2024-07-31,1,2,3,Sinker,L,foul,,99.5,54,289,NA,5,93.9,2022
2024-07-31,7,1,4,Split-Finger,R,swinging_strike,,NA,NA,NA,NA,13,89.6,2211
2024-07-31,1,2,2,Changeup,L,ball,,NA,NA,NA,NA,14,84.7,2049
2024-07-31,7,1,3,4-Seam Fastball,R,called_strike,,NA,NA,NA,NA,9,97.7,2386
2024-07-31,1,2,1,Sinker,L,called_strike,,NA,NA,NA,NA,8,94.6,2032
2024-07-31,7,1,2,4-Seam Fastball,R,ball,,NA,NA,NA,NA,14,97.4,2396
2024-07-31,7,1,1,4-Seam Fastball,R,ball,,NA,NA,NA,NA,12,97.9,2320
2024-07-30,5,2,5,Knuckle Curve,R,ball,walk,NA,NA,NA,NA,14,81.1,2707
2024-07-30,5,2,4,Knuckle Curve,R,ball,,NA,NA,NA,NA,14,80.3,2661
2024-07-30,5,2,3,4-Seam Fastball,R,ball,,NA,NA,NA,NA,3,93.2,2433
2024-07-30,5,2,2,Sinker,R,ball,,NA,NA,NA,NA,13,92,2365
2024-07-30,5,2,1,4-Seam Fastball,R,called_strike,,NA,NA,NA,NA,14,92.7,2443
2024-07-30,3,1,4,Sinker,R,hit_into_play,single,105.2,15,261,5,9,94,2322
2024-07-30,3,1,3,Sinker,R,swinging_strike,,NA,NA,NA,NA,6,93.5,2239
2024-07-30,3,1,2,4-Seam Fastball,R,ball,,NA,NA,NA,NA,14,94.1,2375
2024-07-30,3,1,1,4-Seam Fastball,R,ball,,NA,NA,NA,NA,14,94.1,2337
2024-07-30,11,2,5,Slider,R,hit_into_play,single,68.6,24,198,4,9,87.5,2907
2024-07-30,11,2,4,Split-Finger,R,foul,,103.8,0,51,NA,4,89.2,1635
2024-07-30,11,2,3,4-Seam Fastball,R,foul,,92.6,64,193,NA,5,98.5,2609
2024-07-30,7,0,5,Slider,L,ball,walk,NA,NA,NA,NA,14,79.1,2527
2024-07-30,11,2,2,Slider,R,ball,,NA,NA,NA,NA,14,86.6,2832
2024-07-30,11,2,1,Slider,R,called_strike,,NA,NA,NA,NA,3,86.8,2745
2024-07-30,7,0,4,4-Seam Fastball,L,foul,,112.4,11,192,NA,7,92,2289
2024-07-30,7,0,3,Slider,L,ball,,NA,NA,NA,NA,2,81.9,2536
2024-07-30,7,0,2,4-Seam Fastball,L,ball,,NA,NA,NA,NA,13,92.4,2305
2024-07-30,1,0,1,Changeup,R,hit_into_play,single,98.3,12,190,4,7,86.6,1561
2024-07-30,7,0,1,4-Seam Fastball,L,ball,,NA,NA,NA,NA,13,92.6,2468
2024-07-30,9,0,4,4-Seam Fastball,R,hit_into_play,field_out,99,46,303,3,1,95,2184
2024-07-30,9,0,3,4-Seam Fastball,R,called_strike,,NA,NA,NA,NA,9,95.3,2212
2024-07-30,9,0,2,4-Seam Fastball,R,ball,,NA,NA,NA,NA,11,96,2067
2024-07-30,9,0,1,4-Seam Fastball,R,ball,,NA,NA,NA,NA,2,95.3,2042
2024-07-29,5,1,4,Sinker,R,called_strike,strikeout,NA,NA,NA,NA,9,95.4,2344
2024-07-29,5,1,3,Sinker,R,foul,,66.7,-35,5,NA,11,93.6,2244
2024-07-29,5,1,2,Curveball,R,blocked_ball,,NA,NA,NA,NA,14,82.2,2739
2024-07-29,5,1,1,4-Seam Fastball,R,foul,,81.7,42,235,NA,3,95.4,2454
2024-07-29,3,2,6,Sinker,R,called_strike,strikeout,NA,NA,NA,NA,6,96.1,2397
2024-07-29,3,2,5,4-Seam Fastball,R,foul_tip,,NA,NA,NA,NA,2,95.7,2459
2024-07-29,3,2,4,4-Seam Fastball,R,ball,,NA,NA,NA,NA,2,95.3,2409
2024-07-29,3,2,3,Sinker,R,ball,,NA,NA,NA,NA,13,95,2231
2024-07-29,3,2,2,4-Seam Fastball,R,ball,,NA,NA,NA,NA,1,95.2,2300
2024-07-29,3,2,1,4-Seam Fastball,R,swinging_strike,,NA,NA,NA,NA,2,95.5,2305
2024-07-29,8,2,6,Slider,L,swinging_strike,strikeout,NA,NA,NA,NA,4,85.2,2654
2024-07-29,8,2,5,Slider,L,foul,,83.9,-23,6,NA,4,88.2,2671
2024-07-29,8,2,4,4-Seam Fastball,L,ball,,NA,NA,NA,NA,11,98.6,2489
2024-07-29,8,2,3,4-Seam Fastball,L,ball,,NA,NA,NA,NA,1,98.1,2410
2024-07-29,8,2,2,Slider,L,swinging_strike,,NA,NA,NA,NA,13,87.6,2699
2024-07-29,8,2,1,4-Seam Fastball,L,foul,,77.4,35,207,NA,5,98.3,2254
2024-07-29,7,1,3,Slider,R,hit_into_play,home_run,105.4,33,430,6,11,86.3,2566
2024-07-29,7,1,2,Sinker,R,called_strike,,NA,NA,NA,NA,2,97.5,2491
2024-07-29,7,1,1,Slider,R,blocked_ball,,NA,NA,NA,NA,14,87.6,2625
2024-07-29,1,2,2,Sweeper,R,hit_into_play,home_run,105,35,406,6,5,85,2663
2024-07-29,1,2,1,4-Seam Fastball,R,ball,,NA,NA,NA,NA,11,96,2259
2024-07-28,5,1,4,Sweeper,R,hit_into_play,field_out,100.5,33,359,6,8,82.4,2546
2024-07-28,5,1,3,Sinker,R,called_strike,,NA,NA,NA,NA,7,92.4,2171
2024-07-28,5,1,2,Sweeper,R,ball,,NA,NA,NA,NA,14,81.8,2428
2024-07-28,5,1,1,Sweeper,R,ball,,NA,NA,NA,NA,13,82.5,2557
2024-07-28,3,2,8,Sweeper,R,hit_into_play,field_out,54,-31,4,1,9,84.2,2703
2024-07-28,3,2,7,Sinker,R,ball,,NA,NA,NA,NA,13,94.5,2205
2024-07-28,3,2,6,Sweeper,R,foul,,69.2,30,169,NA,5,83.5,2651
2024-07-28,3,2,5,Sweeper,R,ball,,NA,NA,NA,NA,14,83.8,2575
2024-07-28,3,2,4,Sinker,R,ball,,NA,NA,NA,NA,14,94.9,2261
2024-07-28,3,2,3,Sweeper,R,foul,,80.4,-29,4,NA,9,84.7,2336
2024-07-28,3,2,2,Split-Finger,R,foul,,NA,NA,NA,NA,7,87.2,1997
2024-07-28,3,2,1,Sweeper,R,called_strike,,NA,NA,NA,NA,8,82.2,2569
2024-07-28,8,2,5,Sinker,R,ball,walk,NA,NA,NA,NA,13,93.1,2069
2024-07-28,8,2,4,Slider,R,ball,,NA,NA,NA,NA,13,85.6,2334
2024-07-28,8,2,3,Sinker,R,called_strike,,NA,NA,NA,NA,9,92.9,2090
2024-07-28,8,2,2,Sweeper,R,ball,,NA,NA,NA,NA,7,81.3,2876
2024-07-28,8,2,1,Sweeper,R,ball,,NA,NA,NA,NA,14,80.3,2850
2024-07-28,1,1,2,Sweeper,R,hit_into_play,single,67.2,13,102,2,6,83.7,2631
2024-07-28,1,1,1,Sweeper,R,ball,,NA,NA,NA,NA,14,84,2560
2024-07-28,7,1,4,Sinker,R,ball,walk,NA,NA,NA,NA,11,92.4,2122
2024-07-28,7,1,3,Sweeper,R,ball,,NA,NA,NA,NA,13,78.9,2951
2024-07-28,7,1,2,Sweeper,R,ball,,NA,NA,NA,NA,14,80.3,2820
2024-07-28,7,1,1,Sinker,R,ball,,NA,NA,NA,NA,13,93.6,2039
2024-07-27,5,1,4,4-Seam Fastball,R,hit_into_play,single,96.8,15,257,4,13,93.1,2525
2024-07-27,5,1,3,Split-Finger,R,blocked_ball,,NA,NA,NA,NA,13,83.3,1136
2024-07-27,5,1,2,Split-Finger,R,blocked_ball,,NA,NA,NA,NA,14,83.9,1161
2024-07-27,5,1,1,Sweeper,R,foul,,109.1,15,219,NA,4,81.4,2191
2024-07-27,3,1,1,4-Seam Fastball,R,hit_into_play,single,81.4,13,132,4,7,92.8,2561
2024-07-27,10,1,5,Sweeper,R,ball,walk,NA,NA,NA,NA,14,81.1,2518
2024-07-27,10,1,4,Cutter,R,called_strike,,NA,NA,NA,NA,9,88.9,2512
2024-07-27,10,1,3,Cutter,R,ball,,NA,NA,NA,NA,14,87.3,2472
2024-07-27,1,0,2,4-Seam Fastball,R,hit_into_play,home_run,110.6,33,432,6,5,93.1,2543
2024-07-27,1,0,1,Sweeper,R,ball,,NA,NA,NA,NA,11,81.3,2342
2024-07-27,10,1,2,Cutter,R,ball,,NA,NA,NA,NA,14,89.4,2472
2024-07-27,7,0,7,Sinker,R,ball,walk,NA,NA,NA,NA,11,95.2,2012
2024-07-27,7,0,6,Cutter,R,foul,,97.6,42,336,NA,6,90.6,2133
2024-07-27,10,1,1,Sweeper,R,ball,,NA,NA,NA,NA,12,82.3,2513
2024-07-27,7,0,5,Changeup,R,ball,,NA,NA,NA,NA,14,92.2,1646
2024-07-27,7,0,4,Slider,R,ball,,NA,NA,NA,NA,14,86.1,2497
2024-07-27,8,1,4,4-Seam Fastball,R,hit_into_play,double,105.4,19,394,6,9,98.9,2280
2024-07-27,8,1,3,4-Seam Fastball,R,foul_tip,,NA,NA,NA,NA,5,97.7,2267
