game_date,inning,outs_when_up,pitch_number,pitch_name,p_throws,description,events,launch_speed,launch_angle,hit_distance_sc,launch_speed_angle,zone,release_speed,release_spin_rate
2024-05-12,8,2,1,Changeup,L,ball,,NA,NA,NA,NA,14,89.7,2220
2024-05-12,1,0,5,4-Seam Fastball,R,hit_into_play,field_out,80.8,66,124,3,3,94.5,2314
2024-05-12,1,0,4,Sinker,R,ball,,NA,NA,NA,NA,3,93.7,2193
2024-05-12,1,0,3,Sweeper,R,called_strike,,NA,NA,NA,NA,4,80.9,NA
2024-05-12,1,0,2,Slider,R,called_strike,,NA,NA,NA,NA,3,85.4,NA
2024-05-12,1,0,1,Slider,R,ball,,NA,NA,NA,NA,11,84.6,2644
2024-05-11,6,0,1,4-Seam Fastball,R,hit_into_play,field_out,49.8,-58,1,1,5,89.3,1873
2024-05-11,3,1,1,Sweeper,R,hit_into_play,field_out,91,50,256,3,5,78.7,2368
2024-05-11,7,0,4,Changeup,R,hit_into_play,field_out,81,41,262,3,2,90,1692
2024-05-11,7,0,3,4-Seam Fastball,R,ball,,NA,NA,NA,NA,12,96.5,2129
2024-05-11,7,0,2,4-Seam Fastball,R,ball,,NA,NA,NA,NA,12,96.6,2177
2024-05-11,7,0,1,Changeup,R,called_strike,,NA,NA,NA,NA,6,90,1606
2024-05-11,9,1,4,Sinker,R,hit_into_play,field_out,87.8,-37,3,2,4,95.2,2205
2024-05-11,9,1,3,Sweeper,R,ball,,NA,NA,NA,NA,14,84.1,2524
2024-05-11,9,1,2,Sweeper,R,ball,,NA,NA,NA,NA,14,84.9,2509
2024-05-11,1,0,4,Knuckleball,R,swinging_strike,strikeout,NA,NA,NA,NA,9,79.4,138
2024-05-11,9,1,1,Cutter,R,called_strike,,NA,NA,NA,NA,6,92.2,2311
2024-05-11,1,0,3,4-Seam Fastball,R,swinging_strike,,NA,NA,NA,NA,9,92.6,2018
2024-05-11,1,0,2,4-Seam Fastball,R,swinging_strike,,NA,NA,NA,NA,6,92.5,2093
2024-05-11,1,0,1,Knuckleball,R,ball,,NA,NA,NA,NA,11,73.2,263
2024-05-10,5,2,4,Sweeper,R,hit_into_play,field_out,85.9,-7,17,2,6,81.9,2725
2024-05-10,5,2,3,4-Seam Fastball,R,foul,,79.3,59,195,NA,6,94.5,2146
2024-05-10,5,2,2,4-Seam Fastball,R,ball,,NA,NA,NA,NA,11,95,2186
2024-05-10,5,2,1,Changeup,R,foul,,102.2,26,345,NA,13,86.2,2002
2024-05-10,3,1,6,Changeup,R,ball,walk,NA,NA,NA,NA,11,86.9,1999
2024-05-10,3,1,5,4-Seam Fastball,R,ball,,NA,NA,NA,NA,12,93.6,2341
2024-05-10,3,1,4,Sinker,R,swinging_strike,,NA,NA,NA,NA,7,93.5,2334
2024-05-10,3,1,3,Sweeper,R,swinging_strike,,NA,NA,NA,NA,14,81.3,2663
2024-05-10,3,1,2,Sweeper,R,ball,,NA,NA,NA,NA,11,80.2,2694
2024-05-10,3,1,1,Slider,R,ball,,NA,NA,NA,NA,14,86.1,2491
2024-05-10,1,0,4,Sinker,R,hit_into_play,field_out,79.5,37,264,3,1,92.8,2324
2024-05-10,1,0,3,Sweeper,R,ball,,NA,NA,NA,NA,14,82.5,2660
2024-05-10,8,0,3,Split-Finger,L,hit_into_play,single,103.4,-3,27,2,6,87.8,1299
2024-05-10,1,0,2,Sweeper,R,foul,,72,68,148,NA,6,80.7,2822
2024-05-10,8,0,2,Split-Finger,L,called_strike,,NA,NA,NA,NA,6,86.8,1216
2024-05-10,1,0,1,4-Seam Fastball,R,called_strike,,NA,NA,NA,NA,5,93.1,2227
2024-05-10,8,0,1,4-Seam Fastball,L,foul,,77.6,50,225,NA,2,93.2,2419
2024-05-08,6,0,7,4-Seam Fastball,L,hit_into_play,field_out,83.5,33,282,3,5,98.3,2467
2024-05-08,6,0,6,4-Seam Fastball,L,foul,,64,48,173,NA,4,98,2303
2024-05-08,6,0,5,4-Seam Fastball,L,ball,,NA,NA,NA,NA,12,97.7,2426
2024-05-08,6,0,4,Changeup,L,foul,,97.2,-24,2,NA,14,88.7,2172
2024-05-08,6,0,3,Sinker,L,called_strike,,NA,NA,NA,NA,14,94.8,2297
2024-05-08,6,0,2,4-Seam Fastball,L,ball,,NA,NA,NA,NA,13,96.9,2425
2024-05-08,6,0,1,Sweeper,L,called_strike,,NA,NA,NA,NA,6,82.3,2469
2024-05-08,3,1,5,Sinker,L,hit_into_play,field_out,98.2,15,313,4,14,94.2,2079
2024-05-08,3,1,4,Sinker,L,called_strike,,NA,NA,NA,NA,9,94,2095
2024-05-08,3,1,3,Changeup,L,ball,,NA,NA,NA,NA,12,85.1,1713
2024-05-08,3,1,2,Sinker,L,ball,,NA,NA,NA,NA,14,95.7,2267
2024-05-08,3,1,1,Sinker,L,ball,,NA,NA,NA,NA,12,96,2145
2024-05-08,8,1,3,4-Seam Fastball,L,hit_into_play,single,71.4,21,207,4,1,95,2265
2024-05-08,8,1,2,Slider,L,called_strike,,NA,NA,NA,NA,8,83.4,2191
2024-05-08,1,0,3,4-Seam Fastball,L,hit_into_play,field_out,72.8,17,168,4,14,93.6,2194
2024-05-08,8,1,1,Slider,L,called_strike,,NA,NA,NA,NA,4,82.9,2207
2024-05-08,1,0,2,4-Seam Fastball,L,ball,,NA,NA,NA,NA,13,94.2,2313
2024-05-08,1,0,1,4-Seam Fastball,L,ball,,NA,NA,NA,NA,13,93.9,2257
2024-05-07,2,1,7,Curveball,R,swinging_strike_blocked,strikeout,NA,NA,NA,NA,14,85.2,2578
2024-05-07,2,1,6,Slider,R,ball,,NA,NA,NA,NA,11,88.1,2339
2024-05-07,2,1,5,4-Seam Fastball,R,foul,,69.2,46,195,NA,1,96.4,2299
2024-05-07,2,1,4,Slider,R,blocked_ball,,NA,NA,NA,NA,14,87.8,2389
2024-05-07,2,1,3,Curveball,R,called_strike,,NA,NA,NA,NA,4,83.3,2440
2024-05-07,2,1,2,4-Seam Fastball,R,ball,,NA,NA,NA,NA,14,95.4,2325
2024-05-07,2,1,1,Slider,R,called_strike,,NA,NA,NA,NA,3,87.4,2539
2024-05-07,3,2,5,Slider,R,hit_into_play,field_out,96.3,8,180,4,5,85.7,2668
2024-05-07,3,2,4,Slider,R,called_strike,,NA,NA,NA,NA,2,84.7,2628
2024-05-07,3,2,3,4-Seam Fastball,R,ball,,NA,NA,NA,NA,3,95.6,2084
2024-05-07,3,2,2,4-Seam Fastball,R,ball,,NA,NA,NA,NA,13,95.3,1805
2024-05-07,3,2,1,4-Seam Fastball,R,called_strike,,NA,NA,NA,NA,8,96.7,2028
2024-05-07,1,0,3,4-Seam Fastball,R,hit_into_play,field_out,96.2,27,366,5,5,95.9,2123
2024-05-07,1,0,2,4-Seam Fastball,R,ball,,NA,NA,NA,NA,11,95.2,2272
2024-05-07,1,0,1,4-Seam Fastball,R,ball,,NA,NA,NA,NA,14,95.6,2282
2024-05-06,4,1,1,Sinker,R,hit_into_play,single,108.2,10,192,4,8,95.5,2181
2024-05-06,2,0,2,Changeup,R,hit_into_play,field_out,71.6,4,56,2,5,89.8,1682
2024-05-06,2,0,1,Cutter,R,called_strike,,NA,NA,NA,NA,1,89.5,2387
2024-05-06,6,1,3,4-Seam Fastball,R,hit_into_play,single,94.3,10,163,4,4,93,2298
2024-05-06,6,1,2,4-Seam Fastball,R,ball,,NA,NA,NA,NA,13,94.5,2301
2024-05-06,6,1,1,Slider,R,ball,,NA,NA,NA,NA,14,84.3,2254
2024-05-06,8,2,2,Slider,R,hit_into_play,field_out,91.2,32,339,3,9,83.9,2545
2024-05-06,8,2,1,4-Seam Fastball,R,ball,,NA,NA,NA,NA,14,92.3,2130
2024-05-06,1,0,4,4-Seam Fastball,R,ball,walk,NA,NA,NA,NA,14,95,2245
2024-05-06,1,0,3,Sinker,R,ball,,NA,NA,NA,NA,14,94.4,2234
2024-05-06,1,0,2,Sinker,R,ball,,NA,NA,NA,NA,14,95.5,2209
2024-05-06,1,0,1,Sinker,R,ball,,NA,NA,NA,NA,14,94.9,2246
2024-05-05,7,2,4,Sinker,L,hit_into_play,field_out,80.8,-37,2,2,9,94.2,2041
2024-05-05,7,2,3,4-Seam Fastball,L,ball,,NA,NA,NA,NA,12,95.7,2225
2024-05-05,7,2,2,4-Seam Fastball,L,called_strike,,NA,NA,NA,NA,7,96.3,2253
2024-05-05,7,2,1,Sweeper,L,ball,,NA,NA,NA,NA,12,81.6,2612
2024-05-05,5,2,1,Changeup,L,hit_into_play,field_out,85.8,-4,23,2,12,84.4,1634
2024-05-05,3,1,4,Changeup,L,hit_into_play,field_out,94.2,3,66,4,6,86.4,1531
2024-05-05,3,1,3,Changeup,L,ball,,NA,NA,NA,NA,14,89.8,1604
2024-05-05,3,1,2,Sinker,L,foul,,69.8,-40,1,NA,14,95.4,2003
2024-05-05,3,1,1,4-Seam Fastball,L,called_strike,,NA,NA,NA,NA,4,95.6,2183
2024-05-05,1,0,5,4-Seam Fastball,L,ball,walk,NA,NA,NA,NA,12,94.5,2142
2024-05-05,1,0,4,4-Seam Fastball,L,ball,,NA,NA,NA,NA,12,94.2,2212
2024-05-05,1,0,3,4-Seam Fastball,L,ball,,NA,NA,NA,NA,11,94.6,2208
2024-05-05,1,0,2,4-Seam Fastball,L,ball,,NA,NA,NA,NA,11,94.3,2188
2024-05-05,1,0,1,4-Seam Fastball,L,called_strike,,NA,NA,NA,NA,1,94,2128
2024-05-04,4,1,5,Slider,R,ball,walk,NA,NA,NA,NA,12,81.5,2206
2024-05-04,4,1,4,Slider,R,ball,,NA,NA,NA,NA,12,82.2,2207
2024-05-04,4,1,3,Slider,R,blocked_ball,,NA,NA,NA,NA,14,84.5,2399
2024-05-04,4,1,2,Slider,R,ball,,NA,NA,NA,NA,14,84.7,2362
2024-05-04,4,1,1,Slider,R,swinging_strike,,NA,NA,NA,NA,14,84.7,2391
2024-05-04,2,2,1,4-Seam Fastball,R,hit_into_play,field_out,88.8,53,247,3,6,91.1,2166
2024-05-04,6,0,2,Changeup,L,hit_into_play,field_out,87.5,24,297,3,12,83.7,1684
2024-05-04,6,0,1,4-Seam Fastball,L,called_strike,,NA,NA,NA,NA,6,91.3,2090
2024-05-04,1,0,3,4-Seam Fastball,R,hit_into_play,field_out,102,23,383,6,5,90.5,2086
2024-05-04,7,2,2,4-Seam Fastball,R,hit_into_play,single,70.1,50,187,3,2,91.2,2033
2024-05-04,1,0,2,4-Seam Fastball,R,foul,,72.7,5,96,NA,2,91.9,2117
2024-05-04,7,2,1,Slider,R,ball,,NA,NA,NA,NA,12,85.4,2461
2024-05-04,1,0,1,Sinker,R,called_strike,,NA,NA,NA,NA,8,89.6,1887
2024-05-03,5,0,1,Sinker,R,hit_into_play,field_out,103.5,4,94,4,6,92.7,2171
2024-05-03,3,0,5,Curveball,R,hit_into_play,field_out,63.3,-6,12,2,14,83.3,3124
2024-05-03,3,0,4,4-Seam Fastball,R,ball,,NA,NA,NA,NA,12,95.3,2162
2024-05-03,3,0,3,Curveball,R,ball,,NA,NA,NA,NA,14,82.2,3076
2024-05-03,3,0,2,4-Seam Fastball,R,called_strike,,NA,NA,NA,NA,3,94.1,2124
2024-05-03,3,0,1,Cutter,R,called_strike,,NA,NA,NA,NA,3,89.2,2389
2024-05-03,8,0,7,4-Seam Fastball,L,hit_into_play,field_out,81,50,235,3,5,95.8,2405
2024-05-03,8,0,6,4-Seam Fastball,L,foul,,76.4,21,205,NA,2,95.4,2264
2024-05-03,8,0,5,4-Seam Fastball,L,foul,,78.6,74,127,NA,2,94.6,2265
2024-05-03,8,0,4,4-Seam Fastball,L,ball,,NA,NA,NA,NA,12,95.2,2266
2024-05-03,1,0,3,4-Seam Fastball,R,hit_into_play,field_out,91.6,41,305,3,5,95.1,2087
2024-05-03,8,0,3,Changeup,L,ball,,NA,NA,NA,NA,12,87.3,1546
2024-05-03,1,0,2,Curveball,R,called_strike,,NA,NA,NA,NA,9,79.6,3028
2024-05-03,10,0,2,Slider,R,hit_into_play,field_out,84.2,54,221,3,2,82.5,2707
2024-05-03,8,0,2,Changeup,L,ball,,NA,NA,NA,NA,13,87.8,1596
2024-05-03,1,0,1,4-Seam Fastball,R,called_strike,,NA,NA,NA,NA,8,92.6,2120
2024-05-03,8,0,1,4-Seam Fastball,L,called_strike,,NA,NA,NA,NA,14,94.6,2267
2024-05-03,10,0,1,Slider,R,foul,,71.3,77,102,NA,5,83.1,2640
2024-05-01,6,2,6,Sweeper,L,hit_into_play,field_out,94.4,37,340,3,5,83.4,2436
2024-05-01,6,2,5,4-Seam Fastball,L,foul,,87.5,-8,16,NA,4,91.2,2155
2024-05-01,6,2,4,4-Seam Fastball,L,called_strike,,NA,NA,NA,NA,2,91.7,2046
2024-05-01,6,2,3,Cutter,L,ball,,NA,NA,NA,NA,11,86.9,2165
2024-05-01,6,2,2,Curveball,L,ball,,NA,NA,NA,NA,14,77.3,2636
2024-05-01,6,2,1,Curveball,L,ball,,NA,NA,NA,NA,12,76,2483
2024-05-01,2,1,4,4-Seam Fastball,L,hit_into_play,single,102.8,2,74,4,3,90.9,2351
2024-05-01,2,1,3,Curveball,L,called_strike,,NA,NA,NA,NA,6,78.6,2303
2024-05-01,2,1,2,Curveball,L,ball,,NA,NA,NA,NA,11,78.2,2274
2024-05-01,2,1,1,4-Seam Fastball,L,foul,,71.1,53,194,NA,5,92.2,2253
2024-05-01,8,0,6,4-Seam Fastball,L,hit_into_play,single,100,15,280,4,12,92.6,2324
2024-05-01,8,0,5,4-Seam Fastball,L,foul,,83.3,82,93,NA,4,92.2,2262
2024-05-01,8,0,4,4-Seam Fastball,L,called_strike,,NA,NA,NA,NA,3,91.5,2338
2024-05-01,8,0,3,Sinker,L,ball,,NA,NA,NA,NA,14,92,2298
2024-05-01,8,0,2,4-Seam Fastball,L,ball,,NA,NA,NA,NA,12,91.5,2297
2024-05-01,8,0,1,Sinker,L,ball,,NA,NA,NA,NA,14,91.6,2355
2024-05-01,4,1,5,Curveball,L,hit_into_play,single,79.8,8,109,4,14,77,2575
2024-05-01,4,1,4,4-Seam Fastball,L,called_strike,,NA,NA,NA,NA,12,93.6,2126
2024-05-01,1,0,7,4-Seam Fastball,L,hit_into_play,field_out,95.2,62,214,3,5,92.1,2212
2024-05-01,1,0,6,Sinker,L,foul,,34,58,21,NA,14,92.1,2129
2024-05-01,4,1,3,4-Seam Fastball,L,ball,,NA,NA,NA,NA,11,94.5,2178
2024-05-01,4,1,2,Changeup,L,ball,,NA,NA,NA,NA,14,86.9,1291
2024-05-01,1,0,5,Curveball,L,ball,,NA,NA,NA,NA,13,79.4,2253
2024-05-01,4,1,1,4-Seam Fastball,L,called_strike,,NA,NA,NA,NA,8,94.1,2255
2024-05-01,1,0,4,Sinker,L,foul,,70.8,33,218,NA,9,92.8,2231
2024-05-01,1,0,3,Sinker,L,ball,,NA,NA,NA,NA,13,91.4,2132
2024-05-01,1,0,2,Curveball,L,ball,,NA,NA,NA,NA,12,78.1,2323
2024-05-01,1,0,1,Sinker,L,called_strike,,NA,NA,NA,NA,3,91.4,2095
2024-04-30,3,2,3,Slider,R,swinging_strike,strikeout,NA,NA,NA,NA,14,88.2,2754
2024-04-30,3,2,2,Slider,R,called_strike,,NA,NA,NA,NA,9,87.9,2729
2024-04-30,3,2,1,Cutter,R,called_strike,,NA,NA,NA,NA,5,90.5,2437
2024-04-30,5,1,5,Sinker,R,ball,walk,NA,NA,NA,NA,12,100.1,2152
2024-04-30,5,1,4,Sinker,R,ball,,NA,NA,NA,NA,13,99.3,2131
2024-04-30,5,1,3,Slider,R,called_strike,,NA,NA,NA,NA,7,90.2,2335
2024-04-30,5,1,2,Sinker,R,ball,,NA,NA,NA,NA,2,99.6,2119
2024-04-30,5,1,1,Sinker,R,ball,,NA,NA,NA,NA,1,99.7,2161
2024-04-30,10,0,5,4-Seam Fastball,R,ball,walk,NA,NA,NA,NA,12,93.8,2298
2024-04-30,1,0,5,Slider,L,swinging_strike,strikeout,NA,NA,NA,NA,7,82.7,2562
2024-04-30,10,0,4,4-Seam Fastball,R,ball,,NA,NA,NA,NA,11,93.7,2484
2024-04-30,7,1,3,Slider,R,hit_into_play,field_out,93.7,38,340,3,6,77.8,2350
2024-04-30,1,0,4,4-Seam Fastball,L,foul,,73.1,44,241,NA,3,93.1,2398
2024-04-30,10,0,3,Slider,R,foul,,72.2,33,208,NA,6,87,2789
2024-04-30,1,0,3,4-Seam Fastball,L,foul,,73.3,51,231,NA,3,92.8,2362
2024-04-30,7,1,2,Sinker,R,ball,,NA,NA,NA,NA,14,90.8,2166
2024-04-30,10,0,2,Slider,R,ball,,NA,NA,NA,NA,14,86.8,2761
2024-04-30,1,0,2,4-Seam Fastball,L,foul,,65.6,68,132,NA,1,93.2,2379
2024-04-30,7,1,1,Slider,R,called_strike,,NA,NA,NA,NA,9,77.4,2183
2024-04-30,10,0,1,4-Seam Fastball,R,ball,,NA,NA,NA,NA,12,93.8,2470
2024-04-30,1,0,1,Sinker,L,ball,,NA,NA,NA,NA,12,92,2399
2024-04-29,2,1,6,4-Seam Fastball,L,ball,walk,NA,NA,NA,NA,12,90.9,2218
2024-04-29,2,1,5,4-Seam Fastball,L,called_strike,,NA,NA,NA,NA,3,90.1,2156
2024-04-29,2,1,4,4-Seam Fastball,L,called_strike,,NA,NA,NA,NA,1,89.2,2147
2024-04-29,2,1,3,4-Seam Fastball,L,ball,,NA,NA,NA,NA,12,90.3,2119
2024-04-29,2,1,2,Sinker,L,ball,,NA,NA,NA,NA,13,90.9,2034
2024-04-29,2,1,1,Curveball,L,blocked_ball,,NA,NA,NA,NA,13,78.7,2243
2024-04-29,8,0,4,4-Seam Fastball,L,ball,walk,NA,NA,NA,NA,12,92.1,1853
2024-04-29,8,0,3,Cutter,L,ball,,NA,NA,NA,NA,13,88.1,2127
2024-04-29,8,0,2,Cutter,L,ball,,NA,NA,NA,NA,11,87.8,2077
2024-04-29,8,0,1,Sinker,L,ball,,NA,NA,NA,NA,14,88.2,1664
2024-04-29,5,2,1,Slider,R,hit_into_play,force_out,73.6,4,62,2,12,89.3,2679
2024-04-29,5,0,4,Sinker,L,hit_into_play,field_out,76.8,-4,21,2,9,90.9,2330
2024-04-29,5,0,3,Curveball,L,ball,,NA,NA,NA,NA,12,80.5,2108
2024-04-29,5,0,2,Sinker,L,ball,,NA,NA,NA,NA,14,90.8,2121
2024-04-29,1,0,2,Sinker,L,hit_into_play,field_out,92.5,45,300,3,6,91.2,2097
2024-04-29,5,0,1,Sinker,L,called_strike,,NA,NA,NA,NA,6,90.3,2045
2024-04-29,1,0,1,4-Seam Fastball,L,ball,,NA,NA,NA,NA,12,89.7,2135
2024-04-28,6,0,5,4-Seam Fastball,R,hit_into_play,field_out,87.6,60,177,3,2,95.5,2312
2024-04-28,6,0,4,Split-Finger,R,foul,,82.7,5,60,NA,13,85.4,1969
2024-04-28,6,0,3,Split-Finger,R,ball,,NA,NA,NA,NA,13,84.7,1690
2024-04-28,6,0,2,4-Seam Fastball,R,called_strike,,NA,NA,NA,NA,7,93.5,2343
2024-04-28,6,0,1,4-Seam Fastball,R,foul,,83.5,65,173,NA,3,91.6,2309
2024-04-28,3,2,4,4-Seam Fastball,R,hit_into_play,field_out,99.1,41,339,3,13,95.1,2359
2024-04-28,3,2,3,4-Seam Fastball,R,called_strike,,NA,NA,NA,NA,11,95,2468
2024-04-28,3,2,2,Split-Finger,R,swinging_strike,,NA,NA,NA,NA,13,85.7,2083
2024-04-28,3,2,1,Split-Finger,R,ball,,NA,NA,NA,NA,13,85.5,1777
2024-04-28,8,0,5,Sweeper,R,hit_into_play,double,100.7,20,326,5,13,85.1,2738
2024-04-28,8,0,4,Slider,R,called_strike,,NA,NA,NA,NA,12,90.6,2652
2024-04-28,8,0,3,4-Seam Fastball,R,ball,,NA,NA,NA,NA,12,95.1,2603
2024-04-28,8,0,2,4-Seam Fastball,R,swinging_strike,,NA,NA,NA,NA,5,95.2,2636
2024-04-28,8,0,1,Curveball,R,ball,,NA,NA,NA,NA,14,84.8,2763
2024-04-28,1,0,2,4-Seam Fastball,R,hit_into_play,field_out,99.5,0,49,4,5,92,2293
2024-04-28,1,0,1,4-Seam Fastball,R,called_strike,,NA,NA,NA,NA,6,91.9,2116
2024-04-27,4,1,5,Slider,L,hit_into_play,single,103.4,1,40,4,13,91.8,2386
2024-04-27,4,1,4,4-Seam Fastball,L,ball,,NA,NA,NA,NA,11,97.1,2294
2024-04-27,4,1,3,Changeup,L,ball,,NA,NA,NA,NA,12,87.2,1601
2024-04-27,4,1,2,Slider,L,foul,,106.9,-17,5,NA,13,90.8,2434
2024-04-27,4,1,1,4-Seam Fastball,L,foul,,65.9,36,189,NA,7,96.5,2406
2024-04-27,2,1,3,Slider,L,hit_into_play,field_out,89.4,54,230,3,5,90.7,2413
2024-04-27,2,1,2,4-Seam Fastball,L,ball,,NA,NA,NA,NA,12,96.7,2346
2024-04-27,2,1,1,Curveball,L,ball,,NA,NA,NA,NA,11,83.5,2427
2024-04-27,9,1,4,4-Seam Fastball,R,hit_into_play,single,100.3,12,231,4,5,95.8,2010
2024-04-27,9,1,3,Slider,R,ball,,NA,NA,NA,NA,14,86.9,2063
2024-04-27,9,1,2,Slider,R,foul,,53.4,-32,3,NA,14,87.6,2231
2024-04-27,9,1,1,Slider,R,ball,,NA,NA,NA,NA,14,87.9,2078
2024-04-27,1,0,5,4-Seam Fastball,L,hit_into_play,triple,89.2,17,270,4,6,95.2,2167
2024-04-27,7,0,5,Cutter,L,hit_into_play,field_out,73.1,13,144,4,14,88.6,2205
2024-04-27,1,0,4,4-Seam Fastball,L,ball,,NA,NA,NA,NA,12,95.6,2170
2024-04-27,7,0,4,Cutter,L,ball,,NA,NA,NA,NA,12,87.8,2121
2024-04-27,7,0,3,4-Seam Fastball,L,foul,,84.3,62,192,NA,2,97.4,2530
2024-04-27,1,0,3,4-Seam Fastball,L,ball,,NA,NA,NA,NA,4,96.7,2350
2024-04-27,1,0,2,Curveball,L,ball,,NA,NA,NA,NA,4,81.7,2638
2024-04-27,7,0,2,Cutter,L,foul,,55.6,-18,6,NA,7,88.3,2167
2024-04-27,7,0,1,Curveball,L,ball,,NA,NA,NA,NA,13,80.6,2334
2024-04-27,1,0,1,4-Seam Fastball,L,called_strike,,NA,NA,NA,NA,6,96.4,2281
2024-04-26,3,2,7,Cutter,R,ball,walk,NA,NA,NA,NA,14,89.4,2298
2024-04-26,3,2,6,Sinker,R,ball,,NA,NA,NA,NA,12,93,2149
2024-04-26,3,2,5,Sinker,R,foul,,86.4,30,270,NA,6,93.5,2144
2024-04-26,3,2,4,4-Seam Fastball,R,ball,,NA,NA,NA,NA,11,92.1,2124
2024-04-26,3,2,3,Sinker,R,foul,,68.1,59,164,NA,1,92.6,2132
2024-04-26,3,2,2,Sinker,R,called_strike,,NA,NA,NA,NA,6,92.3,2120
2024-04-26,3,2,1,4-Seam Fastball,R,ball,,NA,NA,NA,NA,12,93.2,2172
2024-04-26,3,0,5,Sinker,R,hit_into_play,single,94.2,13,233,4,3,92.7,2107
2024-04-26,3,0,4,Cutter,R,ball,,NA,NA,NA,NA,12,87.9,2205
2024-04-26,3,0,3,Sweeper,R,swinging_strike,,NA,NA,NA,NA,14,73.9,2204
2024-04-26,3,0,2,Sinker,R,called_strike,,NA,NA,NA,NA,14,91.6,2096
2024-04-26,3,0,1,Cutter,R,ball,,NA,NA,NA,NA,11,86.7,2043
2024-04-26,5,1,3,Cutter,L,hit_into_play,double,102.7,14,202,4,13,94,2477
2024-04-26,5,1,2,Sinker,L,called_strike,,NA,NA,NA,NA,5,95.2,2264
2024-04-26,5,1,1,Sinker,L,ball,,NA,NA,NA,NA,13,95.4,2251
2024-04-26,1,0,2,Changeup,R,hit_into_play,field_out,47.7,-70,1,1,9,84.9,1874
2024-04-26,1,0,1,Sinker,R,called_strike,,NA,NA,NA,NA,4,91.6,1998
2024-04-25,5,1,6,4-Seam Fastball,L,hit_into_play,single,79.3,22,238,4,2,97,2418
2024-04-25,5,1,5,Curveball,L,foul,,NA,NA,NA,NA,13,85.1,2374
2024-04-25,5,1,4,Changeup,L,foul,,56.6,28,129,NA,5,86.4,1882
2024-04-25,5,1,3,4-Seam Fastball,L,swinging_strike,,NA,NA,NA,NA,3,96.7,2213
2024-04-25,5,1,2,4-Seam Fastball,L,foul,,79.1,9,129,NA,4,97,2394
2024-04-25,5,1,1,Changeup,L,blocked_ball,,NA,NA,NA,NA,14,85.5,1941
2024-04-25,3,0,5,4-Seam Fastball,L,hit_into_play,double,95.7,16,293,4,8,96.7,2272
2024-04-25,3,0,4,4-Seam Fastball,L,foul,,71.3,49,204,NA,6,97.2,2356
2024-04-25,3,0,3,Cutter,L,ball,,NA,NA,NA,NA,13,91.6,2087
2024-04-25,3,0,2,4-Seam Fastball,L,called_strike,,NA,NA,NA,NA,4,95.5,2329
2024-04-25,3,0,1,Curveball,L,called_strike,,NA,NA,NA,NA,9,81,2348
2024-04-25,8,0,6,4-Seam Fastball,R,ball,walk,NA,NA,NA,NA,14,96.1,2135
2024-04-25,8,0,5,4-Seam Fastball,R,called_strike,,NA,NA,NA,NA,12,95.9,2092
2024-04-25,1,0,4,4-Seam Fastball,L,hit_into_play,field_out,92.3,37,313,3,2,98,2380
2024-04-25,8,0,4,4-Seam Fastball,R,called_strike,,NA,NA,NA,NA,8,95.4,2029
2024-04-25,8,0,3,4-Seam Fastball,R,ball,,NA,NA,NA,NA,14,95.2,2020
2024-04-25,1,0,3,4-Seam Fastball,L,foul,,85.1,20,222,NA,8,97.9,2503
2024-04-25,1,0,2,Changeup,L,ball,,NA,NA,NA,NA,13,86,1938
2024-04-25,8,0,2,Slider,R,ball,,NA,NA,NA,NA,14,84.2,2207
2024-04-25,8,0,1,4-Seam Fastball,R,ball,,NA,NA,NA,NA,12,96,1922
2024-04-25,1,0,1,4-Seam Fastball,L,called_strike,,NA,NA,NA,NA,6,96.6,2457
2024-04-24,4,1,9,Curveball,R,hit_into_play,single,96.1,12,220,4,4,81,2477
2024-04-24,4,1,8,4-Seam Fastball,R,foul,,71.4,50,208,NA,7,92.7,2336
2024-04-24,4,1,7,4-Seam Fastball,R,ball,,NA,NA,NA,NA,11,93.4,2379
2024-04-24,4,1,6,Sinker,R,foul,,82.2,-26,5,NA,4,93.5,2401
2024-04-24,4,1,5,4-Seam Fastball,R,foul,,77.1,70,162,NA,3,94.2,2397
2024-04-24,4,1,4,Sinker,R,ball,,NA,NA,NA,NA,14,93.4,2312
2024-04-24,4,1,3,4-Seam Fastball,R,called_strike,,NA,NA,NA,NA,8,94.3,2446
2024-04-24,4,1,2,4-Seam Fastball,R,ball,,NA,NA,NA,NA,12,94.3,2370
2024-04-24,4,1,1,4-Seam Fastball,R,foul,,70.4,6,91,NA,11,93.2,2221
2024-04-24,2,1,4,Sinker,R,hit_into_play,single,102.8,-18,7,2,9,94,2375
2024-04-24,2,1,3,Curveball,R,called_strike,,NA,NA,NA,NA,6,81.8,2626
2024-04-24,2,1,2,Sinker,R,ball,,NA,NA,NA,NA,14,95.4,2440
2024-04-24,2,1,1,4-Seam Fastball,R,ball,,NA,NA,NA,NA,12,94,2380
2024-04-24,9,2,6,4-Seam Fastball,R,hit_into_play,single,102.9,2,61,4,8,92,2078
2024-04-24,9,2,5,4-Seam Fastball,R,ball,,NA,NA,NA,NA,11,92.2,2092
2024-04-24,9,2,4,Knuckle Curve,R,called_strike,,NA,NA,NA,NA,12,81.7,1840
2024-04-24,9,2,3,Knuckle Curve,R,foul,,86.7,-23,5,NA,8,82.4,1889
2024-04-24,9,2,2,Knuckle Curve,R,blocked_ball,,NA,NA,NA,NA,14,83.8,1955
